text,label
"Biasa disinfectant kalau dinyalain api menyala, yang ini tidak! Jadi ragu!",1
"Packing rapi sekali sama berlapis-lapis, pengiriman cepat, barang pas 40 pcs, mantul, langganan ini mah, nanti malam takbiran pesan lagi",3
"Barang tidak sesuai gambar, kualitas seperti harganya, murahan, kapok belanja di sini lagi",1
"Kecewa!",0
"Toko penipu, tipu harga, tipu merek, semoga dapat karmanya, amin",0
"Proses packing sangat lambat",1
"Kaca malah jadi buram, cairan ini baunya seperti porstex, hati-hati dalam membeli",1
"Bahannya dari plastik dan tidak kuat juga buat menopang laptop, ini sih kuatnya buat tablet guys, lebih baik jangan beli yang ini",1
"Spray tidak sesuai gambar, semprotannya seperti mainan pistol anak-anak aja",1
"Mantap jiwa",3
"Kecewa lah, tidak ada penyelesaian, di chat tidak dibalas, di WA tidak dibalas, lari gitu aja sampah",0
"Arrived safely! Yay, puas banget, terima kasih Mizan! Cantik banget bukunya, tidak ada defect apapun yuhu, puas! Terima kasih Mizan",3
"Barang cacat",0
"Saya pesan tiga bungkus makanan kucing merek Bolt ukuran satu kilogram, tapi dikirim hanya satu. Anehnya di label pengiriman tertulis 3 kg dan 3 pieces (lihat foto). Dan nama penerima dan alamatnya sudah benar. Bagaimana mungkin? Padahal seperti bisa dilihat di foto, dari ukuran bungkusnya saja tidak mungkin hanya sebesar itu dapat berisi tiga pcs / tiga kilo. Sudah dikomplain tapi tidak ada respon yang berarti. Dana memang dikembalikan sebagian sesuai jumlah barang yang tidak dikirim. Tapi silakan dinilai sendiri",0
"Dasternya adem ya iyalah pada bolong/sobek gitu ya jelas ademnya, mentang-mentang gretongan, hahaha parah asli",0
"Barang rusak setelah seminggu, respon penjual buruk, katanya garansi, chat saja tidak dibalas, garansi bohong! Pikir lagi deh kalau mau beli di sini",1
"Penjual tidak sopan santun, dibilangin malah ngengas, aneh!",0
"Barangnya bagus banget, semoga awet, kalau awet gua bakalan beli lagi di mari buat cadangan",3
"Ternyata banyak yang kena tipu, judulnya ada machine ternyata mesin otot tangan sendiri, bisa retur tidak ya ini? Useless lah kalau kayak gini, kalau bisa retur, chat saya dan akan saya ubah bintangnya",1
"Lancar semuanya, kamarnya bagus, terima kasih banyak ya",3
"Enak sekali, bakal order lagi",3
"Ini kok belum diulas sih kan saya mintanya tumbuk halus benar-benar parah",0
"Sempurna",3
"Pelayanan penjualnya jelek, slow respon banget",0
"Kecewa banget! Beli dan langsung bayar di tanggal 11 Agustus 2021, dan sekarang di tanggal 5 September 2021 barang masih belum diterima. Melakukan complaint setelah 2 minggu dari tanggal pemesanan karena masih sabar dipikir ada kendala. Sekarang sudah hampir sebulan masih dibilang follow up terus dan tiba-tiba status pesanan yang tadinya complaint malah selesai. Tidak paham jadinya ini bagaimana penyelesaiannya",0
"Padahal gua sudah kasih note warna merah dan gua sudah chat ke penjual juga yang datang malah warna ungu! Error nih yang jual, kesel gua",0
"Ban jadi hitam kembali! Mantap! Produk original! Bahannya kuat! Ban menjadi seperti baru kembali",3
"Toko yang tidak direkomendasikan. Pelayanan pengiriman tidak sesuai kenyataan yang tertulis di deskripsi. Dan terdapat barang yang kurang malah tidak dikirim, lebih memilih kembalikan dana pembeli",1
"Saya membeli 2 sepatu yang sama dengan ukuran berbeda. Yang dikirim adalah sepatu nomor 42 dan 41. Pengajuan klaim adalah penukaran. Namun malahan yang diterima uang. Ini benar-benar merugikan pelanggan. Sekalipun saya dapat order kembali, namun ada biaya ongkir yang harus ditanggung. Kualitas sepatu nomor 42 pun tidak prima. Daerah tongue jahitannya loncat. Pengalaman ini benar-benar mengecewakan",0
"Suka banget sama Flimty karena membantu memperlancar BAB, rasanya enak, mudah untuk dibawa, pengiriman cepat, penjual ramah, terima kasih kak, semoga sukses usahanya",3
"Barang cacat, saya tidak suka",0
"Respon seller sangat cepat dan ramah, packing sangat rapih, direkomendasikan seller lah pokoknya",3
"Barangnya bagus banget, sesuai sama harga, gagangnya juga kokoh banget dan keliatannya kayak bagus gitu",3
"Aman sampai tujuan dan cepat, tinggal buka packingan belum saya cek, mudah-mudahan tidak ada yang sobek, terima kasih bos, next order lagi",3
"Kaki mainan robot Hulk pecah/rusak. Mohon dicek sebelum kirim barang",1
"Penipu ini penjual, nano apanya, basah, becek, sudah mahal",0
"Barang pecah dikirim",0
"Kan pesanannya warna yellow, yang dikirim gray sih hmm",1
"Sejauh ini kualitas dan bentuk pellet paling bagus dari semua toko yang pernah saya beli. Packing oke dan pengiriman juga cepat, direkomendasikan lah pokoknya",3
"Penjual tidak jujur dan pengiriman super lama padahal pesan Gojek Instant. Di hari pemesanan diinfo kalau ada suara MARHABA/HELLO karena ketekan, padahal seumur-umur beli Apple tidak pernah ada kasus bisa ketekan kalau belum dibuka. Sudah bilang juga kalau saya tidak mau barang yang ini karena menurut saya aneh, katanya belum dibuka tapi mana bisa ada suara tiba-tiba muncul? Dari factory-nya masa? Eh hari itu tidak kunjung dikirim tapi bilangnya sudah dikirim, nyatanya ditunggu sampai baterainya habis, baru dikirim keesokan harinya?? Dipikir saya tidak pernah beli barang Apple kayaknya, barang baru Apple itu selalu dikasih baterai minimal banget 20% dari full. Ini tidak bisa nyala sama sekali. Hehe mau bohongin saya ya. Sudah cukup beli sekali saja di sini",1
"Pelayanan bagus, besok-besok order lagi",3
"Mantap, dikardusin satu-satu dan di bubble wrap lagi, murah lagi",3
"Spray tidak sesuai gambar, semprotannya seperti mainan pistol anak-anak aja",1
"Barangnya tidak sesuai sama yang di gambar",1
"Barang tidak sesuai, order warna hitam polos yang datang malah motif",1
"Jamnya berfungsi normal, ukuran sesuai, keren banget modelnya",3
"Percuma juga kasih bubble warp dikasih barang reject pabrik, tidak bisa kasih foto pula, rese",0
"Terbaik sih ini, pesanan-nya super cepat sampainya, diprosesnya cepat banget, baru pesan hari itu, besoknya sudah sampai lagi, pengemasan aman banget juga ya, terima kasih seller dan kurir",3
"Mantap, sesuai deskripsi dan gambar",3
"Pengiriman sangat buruk, respon penjual
"Bahannya plastik bagus banget, memang yang terbaik kualitasnya, terus warnanya lucu",3
"Saran buat toko, kalau bisa pengirimannya jangan lewat Antaraja. Kalau bisa disarankan pengirimannya lewat yang lain saja",1
"Ujungnya bompel mungkin kebentur pas ekspedisi. Saran: packaging seharusnya yang lebih aman untuk barang mudah pecah",1
"Produk sesuai deskripsi, packing rapih. Benar-benar fast charging! Terima kasih Baseus!",3
"Pengiriman lama, barang sesuai harga, tolong QC-nya lebih diperbaiki, ada bolong-bolong bekas jarum di jahitannya, ada garis putih di kerudung abu yang lebih kelihatan",0
"Jangan beli di sini. Penjualnya slow response ketika ada masalah produk. Saya beli helm tidak dicek QC terlebih dahulu sebelum dikirim. Helm ada lecetnya. Beli goggle OSBE kacanya baret-baret halus semua. Masuk pusat resolusi juga tidak kooperatif. Selalu cek CCTV yang tidak jelas kapan ceknya dan apa yang dicek. Barang akhirnya diretur. Setelah sampai tidak direspon-respon lagi. Jadi mending lebih baik batal di mana solusi awal saya adalah retur refund dan di sini tidak ada itikad baik seller. Sudah lapor CS pun CS terpaku sistem dan pas sudah koar-koar baru tuh CS hubungin seller. CS Toped empatinya pun masih buruk. Kalau sekelas selebgram cepat ditanganin. Giliran user biasa alasannya sistem. Beberapa jam menuju transaksi mau batal baru dibatalin ini seller",1
"Barang mau dikirim pakai ekspedisi ke luar kota tapi tidak dibungkus plastik! Background basah akhirnya tidak bisa dipakai sama sekali",0
"Bau makanan tidak nyaman, dan rasa tidak enak",0
"Pengiriman lama, barangnya cacat tolong diperbaiki layanannya!",0
"Packing tidak rapih, balon foil kusut, tidak dilipat, hanya dikuntal-kuntal dimasukkan ke dalam plastik, kalau yang size kecil masih oke, tapi yang size besar jadi pada lecek dan kusut, padahal dari awal chat saya sudah bilang buat dijual lagi, kalau sudah lecek begini tidak mungkin saya kasih ke orang",0
"Pedasnya berlebihan, dibanding isinya yang sedikit. Yang tidak kuat pedas berlebihan tidak direkomendasikan",1
"Tokonya sombong, barang rusak minta dibebankan ke konsumen, tidak usah jadi penjual kalau bubble dibebankan ke pembeli",0
"Menyesal beli, tidak terang",1
"Bintang 1 karena prosesnya yang lambat bukan karena barangnya, pesan Kamis pakai pengiriman 1 hari, barang datang Minggu siang, bukan kesalahan kurir, status on prosesnya dari Kamis sampai ke Sabtu malam baru sampai di kurir, tanpa info apapun dari seller, saya sudah baca kebijakan terlambat COVID toleransi 1 hari, tapi ini dari Kamis sampai ke Minggu berapa hari ya?",0
"Kemasan hancur, pecah berantakan, tidak jadi kepakai, semoga kedepannya lebih safety lagi packingnya",1
"Sudah 4 kali belanja tapi yang ini sangat kecewa sekali",0
"Busyet, lama sekali sampai barangnya, padahal sudah 2 kali order",0
"Mantap sesuai pesanan, bakonya benar-benar mentol, respon cepat, pengiriman cepat",3
"Packing oke, bagus. Mohon perbaikan, stik bergetar terus tanpa henti, mesin agak sering hang mau ganti game. Mohon diperbaiki gan, selisih ongkir juga. Terima kasih",1
"Pokoknya top, bintang yang bicara",3
"Wow, keren sekali",3
"Paten, mantap, rapi, high quality, respon cepat, direkomendasikan sekali",3
"Alatnya sering mati sendiri kak",1
"Barang yang dikirim ternyata cacat produk, sisi yang satunya lepasan tidak ada ukuran/pengaitnya",1
"Sayang sekali analog kanan sama tombol arah tidak berfungsi, alangkah baiknya dites dulu sebelum kirim",1
"Jumlah barang yang dipesan dan barang yang sampai tidak sesuai",1
"Terbaik, sayang sekali emasnya gemoy",3
"Packaging tidak aman sekali, bubble wrap tipis alhasil kemasan barang agak penyok pas datang, terima kasih Tuhan barangnya aman. Ini official store seharusnya lebih baik lagi, fix min next duh",1
"Direkomendasikan penjual ini",3
"Terima kasih banyak gan, sukses selalu, pelayanan mantap, barang asli, sukses selalu untuk seller dan semoga bisa terus kasih harga dan pelayanan yang mantap",3
"Selangnya robek. Tasnya juga robek di sudut",1
"Pengiriman lama banget, kurirnya gagal pickup terus. Setrikanya ternyata besar dan lumayan berat, packingnya tipis cuma bubble wrap selapis. Kualitas setrikanya juga kurang menurutku, soalnya tidak terlalu panas jadi lama setrikanya",1
"Parah, pesan warna hitam atau biru dikirim kuning semua, buta warna apa sellernya? Sudah gitu lama banget diprosesnya",0
"Barang sampah ini tidak seharusnya dikirimkan ke alamat saya, akan tetapi di tong sampah. Sangat mengecewakan, admin tidak merespon sama sekali chat saya. Lihat barang yang dikirimkan, ada dead pixel, lalu layar monitornya kebalik. Sangat mengecewakan. Catatan buat teman-teman yang ingin beli, monitor ini tidak ada audio/speakernya, kualitas layar juga kurang baik. Jika ada rejeki lebih, belilah dengan merek yang bagus. Saya sangat menyesal belanja di sini",0
"Deskripsi dan gambar warna hitam tetapi barangnya yang sampai warna biru. Tidak sesuai banget. Dichat komplain jawabnya cuma terima kasih. Tidak niat jualan bos. Namanya orang jualan yang diutamakan harus kepuasan pelanggan. Kalau dikomplain jangan pura-pura oon/tidak tahu",0
"Diterima dalam keadaan packing terbuka dan terlihat sudah pecah. Komplain tapi harus kembaliin barang, malah ribet dan jadi repot sendiri",0
"Barangku kapan datang? Gua sudah lama menunggu, malas gua beli lagi",1
"Kenapa dibungkus bubble doang tanpa kardus? Saya kan juga bayar kardus + bubble sis",0
"Packing oke, sudah sering beli di sini, sip",3
"Pelayanan penjualnya jelek, slow respon banget",0
"Gercep banget adminnya nih, yang terbaik lah pokoknya",3
"Sudah pakai rutin 1 bulan tidak ada hasil, payah",0
"Toko langganan, karena pengiriman sangat cepat, terima kasih",3
"Plastik pecah jadi lembek sebagian",1
"Mantap sekali, aroma rasa bukan sekadar isu, mantul dan mempesona, rasa pas di lidah dan irit di kantong, terima kasih gan",3
"Respon cepat, barang sesuai pesanan. Tingkatkan kepercayaan dan kepuasan pelanggan. Direkomendasikan",3
"Barangnya tidak ada di kemasan",0
"Yang dikirim rusak, ajukan komplain tapi tidak jelas",0
"Salepnya dibikin dulu jadi lama baru sampai, beli tanggal 22 eh tanggal 28 baru sampai, untung salep doang, kalau obat mah keburu mati yang sakit, mending beli di toko obat deh",0
"Barangnya tidak dikirim sampai hari ini",1
"Jelek",0
"Pengemasan lambat banget, pengiriman lama sekali",0
"Barangnya tidak sesuai gambar, biasa saja, pantas harga murah",1
"Barang tidak datang. Proses refund memakan waktu lebih dari 1 bulan. Sama sekali tidak memuaskan",1
"Kulit jadi cerah. Cepat meresap. Cocok di kulit kombinasi. Cocok di kulit berminyak. Kemasannya lucu. Penjualnya ramah banget. Cocok di kulit normal. Proses pesanan cepat. Cocok di kulit kering. Respon penjualnya top. Cocok di kulit berminyak. Packaging rapi. Packaging aman",3
"Pengiriman lambat sekali, tidak pantas jadi official store",0
"Tidak reliable, walau dapatnya flash sale 69 ribu, tetap tidak worth, cuma sekadar charge yang ringan saja mungkin oke",1
"Kualitas produk sangat baik, produk original, harga produk sangat baik, kecepatan pengiriman sangat baik, respon penjual sangat baik",3
"Asli Samsung, pelayanan sangat baik",3
"Packing hanya bubble wrap, lain kali tambahkan kardus, komunikasikan pengiriman dengan jelas biar tidak repot, masa dikirim terpisah case-nya, mana tidak instan, dan tidak bisa dicancel",0
"Pengiriman super duper lama, tidak direkomendasikan",1
"Maaf tapi sablonnya benar-benar tidak layak",0
"Dikirim bornya kurang satu. Terus bukannya tinggal ngirim yang kurang, saya harus ngirim balik 1 kotak. Buang-buang ongkir. Sengaja dibikin repot",0
"Tertulis dapat hadiah, taunya bohong loh, tidak dapat apa-apa, bonusnya tidak datang",0
"Bagian saku kiri kemeja, nampak sobek, tidak dijahit, ada bolong, sehingga kami harus menjahit saku kemeja kiri ini. Semoga untuk pembeli berikutnya, cacat pada pakaian ini dapat diperbaiki atau tidak dijual kepada pembeli, jadi tidak mengulangi lagi kesalahan yang sama. Terima kasih atas waktu dan perhatiannya",1
"Jangan mau beli di sini, kemasannya jelek, barang sampai dalam keadaan pecah dan sellernya tidak mau tanggung jawab",1
"Kiyowo, suka banget sama koleksi BT21-nya. Terima kasih UBS, pengiriman cepat dan packing aman",3
"Buku yang saya pesan terdapat 16 halaman yang kosong. Bagaimana cara menukarkannya?",1
"Saya menyesal pakai yang same day, rugi dikirimnya lama",1
"Pengiriman lama sekali, sampai sudah beli di tempat lain baru datang, pengiriman lebih 1 bulan, kacau",0
"Barangnya mantap, berkualitas, kokoh, bergaransi, seller ramah, pokoknya mantap banget",3
"Pelayanan ramah, desain maksimal, hasil sesuai harapan, direkomendasikan",3
"Lain kali tolonglah dicek baik-baik sebelum dibungkus",1
"Pengiriman cepat dan packing sangat rapi walau hanya beli 1 item saja. Rekomendasi banget guys",3
"Maaf saya kasih bintang 1, di keterangan sudah jelas pilihan warna kuning rusa, pilihan warna lain jika tidak ada warna kuning warna hijau atau biru, tapi yang datang malah warna pink, kalau stok warna yang saya ingin tidak ada harusnya konfirmasi terlebih dahulu, tapi ini tidak, kecewa sih, karena anak saya cowok bukan cewek malah dikasih warna pink, lain kali sebelum dikirim coba dicek lagi",1
"Mengirim barang tidak sesuai pesanan, menyesalkan",0
"Mantap, jangan ragu-ragu, langsung saja booking, direkomendasikan",3
"Sellernya aneh, jawabnya apa, yang dilakuin apa, tidak sinkron, ribet",0
"Alamak, buset, packingnya kurang rapi, dibungkus plastik putih transparan saja, harusnya dibungkus plastik hitam saja biar rapih",0
"Keripik tempe pecah-pecah, packingnya kopong. Edit: rasanya juga asin banget, beh tidak direkomendasikan ya, mecin banyak. Orang **** juga tahu bisa dikomplain, bahkan tidak pakai asuransi pun bisa komplain. Cuma worth tidak sama waktu yang dihabiskan buat komplain? Penjual yang tidak bisa terima kritik tidak layak dapat bintang. Maaf ya, perbaikin lagi packingnya, ekspedisi manapun kalau packing keripik pakai plastik setengah kosong (tidak padat) ya ancur koclak-koclak dalam dus, mau pakai bubble juga mubazir",1
"Keren banget pelayanannya, cuma beli lilin saja servicenya bagus dan super cepat, pesan pagi eh siang sudah tiba!",3
"Pas datang kayak bau tape basi, tidak kayak yang sebelumnya pesan, kayaknya sudah rusak",0
